OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),DefaultData,ComplianceStatus,Outlier,BuildingAge,ParkingRatio,BuildingAreaRatio,EnergyUsePerArea,ElectricityIntensity,LargestUseRatio,GHGPerArea,LatitudeBand
430,2016,NonResidential,Small- and Mid-Sized Office,98121.0,7,DOWNTOWN,47.61304,-122.34059,1.0,4,52800,0,52800,"Office, Restaurant",Office,Restaurant,12960.0,,,83.0,46.90000153,48.20000076,123.0999985,123.6999969,2429021.0,2500323.75,0.0,False,Compliant,,91,0.0,1.0,46.00418560606061,46.00418560606061,0.7363636363636363,0.0008424242424242424,47.6
432,2016,Campus,Mixed Use Property,98101.0,7,DOWNTOWN,47.61229,-122.33903,3.0,10,258497,0,258497,"Data Center, Office, Parking, Restaurant, Retail Store",Parking,Office,145594.0,Retail Store,103200.0,,77.30000305,80.09999847,214.6000061,218.0,20779796.0,21536130.0,3902781.25,False,Compliant,,103,0.0,1.0,80.38699095153909,80.38699095153909,0.5996201116453963,0.0016205217081823,47.6
433,2016,NonResidential,Retail Store,98181.0,7,DOWNTOWN,47.61098,-122.33815,1.0,8,861702,0,861702,"Other, Retail Store",Retail Store,Other,380639.0,,,,19.89999962,19.89999962,56.0,56.0,17666646.0,17666646.0,2927935.25,False,Compliant,,87,0.0,1.0,20.502036666968394,20.502036666968394,0.5910883344822224,0.00038160524171929505,47.6
434,2016,NonResidential,Other,98101.0,7,EAST,47.61,-122.32922,1.0,5,206950,97400,109550,Other,Other,,,,,,93.19999695,92.30000305,277.5,272.7000122,19295226.0,19105426.0,1631750.25,False,Compliant,,17,0.470645083353467,0.529354916646533,93.2361729886446,93.2361729886446,1.0,0.0012036240637835227,47.6
435,2016,NonResidential,Other,98101.0,7,DOWNTOWN,47.61195,-122.33167,1.0,6,1400000,0,1400000,"Convention Center, Parking",Convention Center,Parking,686750.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,Non-Compliant,,26,0.0,1.0,0.0,0.0,0.7657142857142857,0.0,47.6
436,2016,NonResidential,Other,98101.0,3,EAST,47.61048,-122.32837,1.0,9,46710,0,46710,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,,,,,,89.30000305,95.09999847,220.3000031,229.6000061,4169431.5,4439795.5,1447314.625,False,Compliant,,28,0.0,1.0,89.26207450224791,89.26207450224791,1.0,0.0027979019481909656,47.6
437,2016,NonResidential,Medical Office,98101.0,3,EAST,47.61048,-122.32837,1.0,3,266000,104000,162000,"Medical Office, Parking",Medical Office,Parking,104000.0,,,65.0,85.90000153,86.5,244.1999969,244.8000031,13911761.0,14009703.0,476741.8125,False,Compliant,,71,0.39097744360902253,0.6090225563909775,52.29985338345865,52.29985338345865,0.6090225563909775,0.000756203007518797,47.6
438,2016,NonResidential,Medical Office,98104.0,3,EAST,47.60921,-122.32425,1.0,14,690158,407795,282363,"Medical Office, Parking",Medical Office,Parking,270383.0,,,58.0,78.19999695,78.19999695,245.6999969,245.6999969,21156670.0,21156670.0,0.0,False,Compliant,,24,0.5908719452647075,0.4091280547352925,30.654821069957894,30.654821069957894,0.39177115964750103,0.00021370468791204335,47.6
441,2016,NonResidential,Hotel,98109.0,7,LAKE UNION,47.62036,-122.34588,1.0,5,109017,29409,79608,Hotel,Hotel,,,,,34.0,86.90000153,89.0,199.1000061,205.8000031,9474745.0,9707963.0,0.0,False,Compliant,,37,0.2697652659676931,0.7302347340323069,86.9107111734867,86.9107111734867,1.0,0.002235064256033463,47.6
443,2016,NonResidential,Large Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62177,-122.36158,1.0,5,275734,38452,237282,"Office, Parking",Office,Parking,47404.0,,,77.0,71.69999695,71.69999695,225.0,225.0,16373232.0,16373232.0,0.0,False,Compliant,,35,0.1394532411672119,0.8605467588327881,59.380533412636815,59.380533412636815,0.8287117294203834,0.0004139496761371467,47.6
444,2016,NonResidential,Warehouse,98104.0,2,GREATER DUWAMISH,47.56064,-122.32522,1.0,1,123061,0,123061,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,59.0,16.20000076,16.20000076,50.70000076,50.70000076,1987934.625,1987934.625,0.0,False,Compliant,,15,0.0,1.0,16.154058759477007,16.154058759477007,1.0,0.0001126270711273271,47.6
446,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.54868,-122.3255,1.0,1,59090,0,59090,"Distribution Center, Office",Distribution Center,Office,18818.0,,,45.0,46.59999847,53.40000153,71.40000153,78.90000153,2756214.75,3153949.5,0.0,False,Compliant,,53,0.0,1.0,46.644351836182096,46.644351836182096,0.6815366390252158,0.0019818920291081402,47.5
447,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.5471,-122.32406,1.0,1,106000,0,106000,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,93.0,7.199999809,7.199999809,22.60000038,22.60000038,763364.5,763364.5,0.0,False,Compliant,,53,0.0,1.0,7.201551886792453,7.201551886792453,1.000009433962264,5.018867924528302e-05,47.5
451,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.53764,-122.3232,1.0,1,119661,0,119661,Distribution Center,Distribution Center,,,,,97.0,6.5,6.5,20.5,20.5,775729.1875,775864.1875,0.0,False,Compliant,,56,0.0,1.0,6.482723589975013,6.482723589975013,0.9922447581083227,4.5461762813280854e-05,47.5
452,2016,NonResidential,Large Office,98109.0,3,LAKE UNION,47.62958,-122.32826,1.0,7,139200,44728,94472,Office,Office,,,,,81.0,52.90000153,52.90000153,166.1000061,166.1000061,4342597.0,4342597.0,0.0,False,Compliant,,15,0.32132183908045975,0.6786781609195403,31.196817528735632,31.196817528735632,0.5897844827586207,0.00021745689655172412,47.6
453,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62566,-122.34287,1.0,6,95721,33921,61800,"Office, Parking",Office,Parking,31746.0,,,95.0,32.0,33.0,100.5,103.5,3063504.5,3155171.75,0.0,False,Compliant,,32,0.3543736484157082,0.6456263515842918,32.004518339758256,32.004518339758256,1.0,0.0002231485254019494,47.6
456,2016,NonResidential,Large Office,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62929,-122.34194,2.0,5,213283,115228,98055,"Office, Parking",Office,Parking,0.0,,,83.0,53.59999847,53.59999847,168.3999939,168.3999939,5661689.5,5661689.5,0.0,False,Compliant,,20,0.5402587172911109,0.45974128270888914,26.545432594252706,26.545432594252706,0.4949433381938551,0.00018505928742562698,47.6
458,2016,NonResidential,Small- and Mid-Sized Office,98125.0,5,NORTH,47.70105,-122.32659,1.0,5,74880,0,74880,"Office, Parking",Office,Parking,0.0,,,56.0,71.59999847,77.09999847,224.6999969,242.1000061,5134607.5,5531460.0,0.0,False,Compliant,,42,0.0,1.0,68.57114716880342,68.57114716880342,0.958213141025641,0.00047809829059829054,47.7
459,2016,NonResidential,Small- and Mid-Sized Office,98115.0,5,NORTH,47.69999,-122.32663,1.0,6,88774,0,88774,"Office, Parking",Office,Parking,0.0,,,53.0,70.59999847,74.40000153,221.8000031,233.8000031,6029121.5,6353294.0,0.0,False,Compliant,,37,0.0,1.0,67.91539752630274,67.91539752630274,0.9613062383130195,0.00047344943339266,47.7
460,2016,NonResidential,Large Office,98115.0,5,NORTH,47.69917,-122.3268,1.0,5,122250,0,122250,"Adult Education, Bank Branch, Office, Parking",Office,Adult Education,30177.0,Bank Branch,5931.0,93.0,43.5,43.5,136.3999939,136.3999939,5535626.0,5535626.0,0.0,False,Compliant,,33,0.0,1.0,45.28119427402863,45.28119427402863,0.7466748466257669,0.00031566462167689167,47.7
461,2016,NonResidential,Small- and Mid-Sized Office,98115.0,5,NORTH,47.70063,-122.32487,1.0,4,53730,0,53730,"Office, Parking",Office,Parking,0.0,,,20.0,88.30000305,88.30000305,277.2000122,277.2000122,4742869.0,4742869.0,0.0,False,Compliant,,37,0.0,1.0,88.27226875116322,88.27226875116322,1.0,0.0006152987158012284,47.7
462,2016,NonResidential,Small- and Mid-Sized Office,98101.0,1,DELRIDGE,47.5671,-122.36416,1.0,3,55593,0,55593,Office,Office,,,,,55.0,76.0,79.40000153,186.6999969,190.1999969,4224872.5,4414587.0,0.0,False,Compliant,,56,0.0,1.0,75.99648337020848,75.99648337020848,1.0,0.0016770096954652565,47.6
463,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62269,-122.33224,1.0,4,134056,60960,73096,"Office, Parking",Office,Parking,59137.0,,,54.0,65.19999695,68.0,204.6000061,213.5,4695139.0,4899096.0,0.0,False,Compliant,,34,0.45473533448708003,0.54526466551292,35.02371397028108,35.02371397028108,0.5375813093035746,0.00024415169779793517,47.6
492,2016,NonResidential,Small- and Mid-Sized Office,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62003,-122.35706,1.0,4,86995,28800,58195,"Office, Parking",Office,Parking,28800.0,,,81.0,51.40000153,51.90000153,161.3999939,162.8000031,2991674.75,3018140.75,0.0,False,Compliant,,31,0.33105350882234613,0.6689464911776539,34.38904247370539,34.38904247370539,0.6689464911776539,0.00023978389562618542,47.6
467,2016,NonResidential,Retail Store,98107.0,6,BALLARD,47.66057,-122.36857,1.0,1,164437,0,164437,"Parking, Retail Store, Supermarket/Grocery Store",Retail Store,Supermarket/Grocery Store,74102.0,Parking,0.0,62.0,104.0,107.6999969,276.0,278.0,18390344.0,19031574.0,0.0,False,Compliant,,17,0.0,1.0,111.83823592013962,111.83823592013962,0.6242694770641644,0.001983616825896848,47.7
468,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62402,-122.33755,1.0,5,184482,66234,118248,"Office, Other, Parking",Office,Parking,66234.0,Other,1595.0,95.0,47.40000153,49.09999847,148.5,153.6000061,5671256.0,5869476.5,0.0,False,Compliant,,7,0.35902689693303413,0.6409731030669659,30.74151407725415,30.74151407725415,0.6397155278021704,0.00021937099554428073,47.6
471,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62286,-122.33804,1.0,6,139282,52582,86700,"Financial Office, Food Service, Office, Other, Parking",Office,Parking,52582.0,Financial Office,3027.0,96.0,37.29999924,37.29999924,117.3000031,117.3000031,3238216.0,3238216.0,0.0,False,Compliant,,12,0.37752186212145145,0.6224781378785486,23.2493502390833,23.2493502390833,0.5699516089659827,0.000162045346850275,47.6
473,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62383,-122.3356,1.0,5,271071,98700,172371,"Medical Office, Office, Parking",Office,Parking,96918.0,Medical Office,16862.0,96.0,42.40000153,43.0,131.5,133.3000031,7851334.5,7960023.0,0.0,False,Compliant,,7,0.3641112476067156,0.6358887523932845,28.96412563498124,28.96412563498124,0.6202507830051905,0.00022846412932405163,47.6
474,2016,NonResidential,Warehouse,98109.0,3,LAKE UNION,47.62572,-122.33389,1.0,5,127800,0,127800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,56.0,21.70000076,22.0,64.40000153,64.69999695,2767491.0,2811924.5,0.0,False,Compliant,,102,0.0,1.0,21.65485915492958,21.65485915492958,1.0,0.00023106416275430361,47.6
475,2016,NonResidential,Large Office,98109.0,3,LAKE UNION,47.62855,-122.33035,1.0,5,560516,206597,353919,"Office, Parking",Office,Parking,189133.0,,,71.0,80.80000305,81.59999847,202.1999969,200.6000061,30083496.0,30401640.0,0.0,False,Compliant,,14,0.36858359083416,0.6314164091658401,53.67107450991586,53.67107450991586,0.6645715733359976,0.001128246116078756,47.6
476,2016,NonResidential,Large Office,98109.0,3,LAKE UNION,47.62621,-122.33128,1.0,6,226592,95000,131592,"Office, Parking",Office,Parking,83178.0,,,49.0,90.90000153,89.80000305,281.6000061,278.0,11963428.0,11812678.0,0.0,False,Compliant,,15,0.41925575483688743,0.5807442451631125,52.79722143765005,52.79722143765005,0.5807442451631125,0.00041766699618697923,47.6
481,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62137,-122.33744,1.0,4,209816,73673,136143,"Fitness Center/Health Club/Gym, Office, Parking, Restaurant",Office,Parking,79091.0,Fitness Center/Health Club/Gym,15803.0,97.0,51.0,51.0,135.1999969,135.1999969,6917478.5,6917478.5,0.0,False,Compliant,,10,0.35113146757158653,0.6488685324284135,32.96926116216113,32.96926116216113,0.5423942883288214,0.0005847027872040265,47.6
482,2016,NonResidential,Large Office,98109.0,7,LAKE UNION,47.62131,-122.33814,1.0,6,303103,109905,193198,"Bank Branch, Office, Parking",Office,Parking,99368.0,Bank Branch,6015.0,97.0,40.70000076,40.90000153,123.6999969,123.9000015,7519466.5,7554767.0,0.0,False,Compliant,,10,0.36259951237698074,0.6374004876230193,24.80828794172278,24.80828794172278,0.5893310194884247,0.00022959192089817653,47.6
484,2016,NonResidential,Mixed Use Property,98109.0,7,LAKE UNION,47.62002,-122.33687,1.0,3,67380,0,67380,"Non-Refrigerated Warehouse, Office, Other, Other - Entertainment/Public Assembly, Parking",Non-Refrigerated Warehouse,Office,17372.0,Other - Entertainment/Public Assembly,13639.0,66.0,42.09999847,46.79999924,94.19999695,99.19999695,2755829.0,3066491.25,0.0,False,Compliant,,62,0.0,1.0,40.8998070644108,40.8998070644108,0.4412585336895221,0.0010997328584149597,47.6
489,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62115,-122.3597,1.0,5,88062,20826,67236,"Office, Parking",Office,Parking,21396.0,,,80.0,52.70000076,55.0,165.6000061,172.6000061,3415561.25,3558562.5,0.0,False,Compliant,,42,0.23649247121346323,0.7635075287865367,38.78586961458972,38.78586961458972,0.7353001294542482,0.0002703776884467761,47.6
490,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1.0,5,87178,20416,66762,"Office, Parking",Office,Parking,15167.0,,,69.0,54.5,57.59999847,171.1000061,180.8000031,3632613.75,3838006.75,0.0,False,Compliant,,44,0.23418752437541582,0.7658124756245842,41.66892736699626,41.66892736699626,0.7645048062584597,0.00029044024868659523,47.6
491,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62224,-122.3585,1.0,5,87178,20416,66762,"Office, Parking",Office,Parking,28285.0,,,86.0,52.29999924,55.5,164.3000031,174.3000031,3493093.75,3705629.0,0.0,False,Compliant,,46,0.23418752437541582,0.7658124756245842,40.06852359540251,40.06852359540251,0.7656404138658836,0.0002793135882906238,47.6
493,2016,NonResidential,Small- and Mid-Sized Office,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62014,-122.35768,1.0,5,88000,21600,66400,"Office, Parking",Office,Parking,17487.0,,,75.0,50.0,0.0,157.0,0.0,3484915.5,0.0,0.0,False,Compliant,,45,0.24545454545454545,0.7545454545454545,39.6013125,39.6013125,0.7919431818181818,0.00027602272727272724,47.6
495,2016,NonResidential,Medical Office,98105.0,4,NORTHEAST,47.65884,-122.3183,1.0,4,191276,95281,95995,Medical Office,Medical Office,,,,,21.0,87.69999695,87.69999695,266.3999939,266.3999939,8422861.0,8422861.0,0.0,False,Compliant,,22,0.4981335870679019,0.5018664129320981,44.03511679457956,44.03511679457956,0.5018664129320981,0.0004077354189757209,47.7
496,2016,NonResidential,Self-Storage Facility,98107.0,6,BALLARD,47.66838,-122.3931,2.0,2,111445,0,111445,"Fitness Center/Health Club/Gym, Office, Other - Education, Other - Recreation, Other - Restaurant/Bar, Outpatient Rehabilitation/Physical Therapy, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant, Retail Store, Self-Storage Facility, Vocat",,,,,,,47.79999924,51.0,103.0,106.4000015,5697472.5,6076957.0,0.0,False,Compliant,,70,0.0,1.0,51.123626003858405,51.123626003858405,,0.0014700524922607566,47.7
497,2016,NonResidential,Warehouse,98126.0,1,SOUTHWEST,47.56885,-122.37121,1.0,4,98475,0,98475,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,83.0,11.10000038,12.0,27.89999962,28.89999962,1090496.625,1178591.625,0.0,False,Compliant,,19,0.0,1.0,11.07384234577304,11.07384234577304,1.0,0.0002278750952018279,47.6
503,2016,NonResidential,Supermarket / Grocery Store,98134.0,2,GREATER DUWAMISH,47.56895,-122.33775,1.0,1,63225,0,63225,Supermarket/Grocery Store,Supermarket/Grocery Store,,,,,100.0,103.1999969,103.1999969,323.8999939,323.8999939,6522551.5,6522551.5,0.0,False,Compliant,,8,0.0,1.0,103.16412020561486,103.16412020561486,1.0,0.0007191775405298537,47.6
504,2016,Nonresidential COS,Other,98118.0,1,DELRIDGE,47.56548,-122.35378,0.0,1,113780,0,113780,"Office, Other - Services",Other - Services,Office,22248.0,,,,31.39999962,35.29999924,60.0,64.09999847,3574542.25,4021869.0,0.0,False,Compliant,,61,0.0,1.0,31.416261645280365,31.416261645280365,0.8044647565477236,0.001072068904904201,47.6
507,2016,NonResidential,Warehouse,98134.0,2,GREATER DUWAMISH,47.56419,-122.34262,1.0,1,243044,0,243044,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,100.0,4.300000191,4.300000191,9.0,9.0,1396082.25,1396082.25,0.0,False,Compliant,,17,0.0,1.0,5.744154350652557,5.744154350652557,1.3389509718404897,0.00017198531953061997,47.6
508,2016,NonResidential,Other,98103.0,6,LAKE UNION,47.64942,-122.35024,1.0,3,280252,156312,123940,"Office, Parking, Retail Store",Parking,Office,116440.0,Retail Store,7500.0,,93.0,93.0,291.8999939,291.8999939,11521702.0,11521702.0,0.0,False,Compliant,,15,0.5577551632102536,0.44224483678974635,41.11193497281018,41.11193497281018,0.5577551632102536,0.0002865992035739263,47.6
513,2016,NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63549,-122.34103,1.0,3,66462,12998,53464,"Other, Parking",Other,Parking,15000.0,,,,95.5,95.5,299.8999939,299.8999939,6876439.5,6876439.5,0.0,False,Compliant,,64,0.19557040113147361,0.8044295988685264,103.46422767897445,103.46422767897445,1.0833258102374288,0.0007213144353164214,47.6
514,2016,NonResidential,Retail Store,98133.0,5,NORTHWEST,47.72053,-122.34739,1.0,1,131387,0,131387,Retail Store,Retail Store,,,,,72.0,81.30000305,82.90000153,234.5,234.0,8773058.0,8949319.0,0.0,False,Compliant,,19,0.0,1.0,66.77264873998189,66.77264873998189,0.8214739662219246,0.0008407224459040848,47.7
515,2016,NonResidential,Warehouse,98133.0,5,NORTHWEST,47.72377,-122.34095,1.0,3,94400,0,94400,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,38.0,11.69999981,11.89999962,33.5,33.70000076,784364.5,800622.875,0.0,False,Compliant,,17,0.0,1.0,8.308945974576272,8.308945974576272,0.7113877118644067,0.00010847457627118644,47.7
516,2016,NonResidential,Other,98133.0,5,NORTHWEST,47.72546,-122.34659,6.0,1,111900,0,111900,"Parking, Strip Mall",Strip Mall,Parking,0.0,,,,79.0,81.09999847,190.5,193.0,9814820.0,10079993.0,0.0,False,Compliant,,52,0.0,1.0,87.7106344950849,87.7106344950849,1.1101966041108133,0.002023503127792672,47.7
517,2016,NonResidential,Supermarket / Grocery Store,98133.0,5,NORTHWEST,47.72803,-122.34214,0.0,1,144776,0,144776,Wholesale Club/Supercenter,Wholesale Club/Supercenter,,,,,56.0,92.69999695,95.5,246.1999969,249.1000061,13424079.0,13827966.0,0.0,False,Compliant,,32,0.0,1.0,92.72309636956402,92.72309636956402,1.0,0.0016397054760457534,47.7
520,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.65086,-122.35412,1.0,3,124071,28645,95426,Office,Office,,,,,73.0,51.70000076,51.70000076,162.3999939,162.3999939,4991360.5,4991360.5,0.0,False,Compliant,,28,0.2308758694618404,0.7691241305381596,40.229872411764234,40.229872411764234,0.7778127040162488,0.0002812905513778401,47.7
521,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,47.64963,-122.35158,1.0,4,90000,36528,53472,Office,Office,,,,,84.0,43.29999924,43.29999924,136.0,136.0,3897738.0,3897738.0,0.0,False,Compliant,,16,0.40586666666666665,0.5941333333333333,43.3082,43.3082,1.0,0.0003018888888888889,47.6
522,2016,NonResidential,Small- and Mid-Sized Office,98103.0,6,LAKE UNION,47.64849,-122.35041,1.0,3,96041,33709,62332,"Office, Parking",Office,Parking,33709.0,,,70.0,87.0,87.0,273.1000061,273.1000061,5413418.0,5413418.0,0.0,False,Compliant,,15,0.35098551660228444,0.6490144833977156,56.36569798315303,56.36569798315303,0.6479732614196021,0.00039295717454004023,47.6
523,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.64822,-122.34848,1.0,3,280957,114829,166128,"Data Center, Office, Parking, Restaurant",Office,Parking,93893.0,Data Center,7500.0,96.0,68.69999695,68.69999695,211.3000031,211.3000031,11325513.0,11325513.0,0.0,False,Compliant,,17,0.4087066704157576,0.5912933295842424,40.3104852343953,40.3104852343953,0.5430688681897942,0.0003362436244692248,47.6
524,2016,NonResidential,Large Office,98103.0,6,LAKE UNION,47.64882,-122.34905,1.0,4,243334,103032,140302,"Office, Parking",Office,Parking,24549.0,,,89.0,62.20000076,62.20000076,187.3999939,187.3999939,8651835.0,8651835.0,0.0,False,Compliant,,17,0.4234180180328273,0.5765819819671727,35.55538888934551,35.55538888934551,0.5712107638061266,0.00034935520724600755,47.6
526,2016,NonResidential,Large Office,98108.0,2,GREATER DUWAMISH,47.55146,-122.32832,1.0,5,390295,121375,268920,"Office, Parking",Office,Parking,108408.0,,,95.0,31.60000038,31.60000038,99.30000305,99.30000305,7683885.0,7683885.0,0.0,False,Compliant,,34,0.31098271820033563,0.6890172817996644,19.68737749650905,19.68737749650905,0.6226520964911157,0.000137255153153384,47.6
527,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54983,-122.32858,1.0,2,90000,0,90000,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,Office,20000.0,,,87.0,15.89999962,16.29999924,46.20000076,46.70000076,1429146.375,1468317.375,0.0,False,Compliant,,49,0.0,1.0,15.879404166666667,15.879404166666667,0.7777777777777778,0.0001907777777777778,47.5
528,2016,NonResidential,Retail Store,98108.0,2,GREATER DUWAMISH,47.55032,-122.32614,1.0,1,50200,0,50200,Retail Store,Retail Store,,,,,,20.89999962,23.79999924,43.0,46.09999847,1047461.0,1193084.5,0.0,False,Compliant,,50,0.0,1.0,20.865756972111555,20.865756972111555,1.0,0.0006418326693227092,47.6
529,2016,NonResidential,Small- and Mid-Sized Office,98107.0,6,BALLARD,47.66891,-122.38528,1.0,6,94033,6200,87833,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,Retail Store,24744.0,Parking,4500.0,,56.59999847,60.20000076,130.8999939,134.5,4758198.0,5055586.0,0.0,False,Compliant,,91,0.0659342996607574,0.9340657003392426,50.601363351163954,50.601363351163954,0.5741920389650442,0.0012787000308402369,47.7
530,2016,NonResidential,Warehouse,98107.0,6,BALLARD,47.66724,-122.38553,1.0,2,63240,0,63240,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,100.0,3.599999905,4.300000191,6.599999905,7.400000095,227566.7031,272913.6875,0.0,False,Compliant,,75,0.0,1.0,3.5984614658444025,3.5984614658444025,1.0,0.00012887413029728022,47.7
533,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,47.64676,-122.37581,1.0,4,130293,23400,106893,"Parking, Self-Storage Facility",Self-Storage Facility,Parking,8800.0,,,,3.599999905,3.599999905,11.19999981,11.19999981,465533.3125,465533.3125,0.0,False,Compliant,,28,0.17959522000414452,0.8204047799958555,3.572972550328874,3.572972550328874,1.0,2.4943780556131183e-05,47.6
534,2016,NonResidential,Warehouse,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65567,-122.37478,1.0,4,106041,0,106041,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,94.0,10.60000038,11.80000019,25.70000076,27.0,1123943.0,1254908.5,0.0,False,Compliant,,19,0.0,1.0,10.599136183174432,10.599136183174432,1.0,0.00024122744975999848,47.7
536,2016,NonResidential,Self-Storage Facility,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63634,-122.3754,1.0,3,94470,0,94470,Self-Storage Facility,Self-Storage Facility,,,,,,10.60000038,12.60000038,20.70000076,22.89999962,1000796.875,1187738.375,0.0,False,Compliant,,60,0.0,1.0,10.593806234783528,10.593806234783528,1.0,0.0003512226103524929,47.6
538,2016,NonResidential,Large Office,98104.0,2,DOWNTOWN,47.59963,-122.32796,1.0,10,181694,38186,143508,"Office, Other, Parking",Office,Parking,26946.0,Other,2155.0,88.0,49.90000153,50.90000153,156.8000031,159.6999969,7637986.0,7783714.5,0.0,False,Compliant,,14,0.21016654374938082,0.7898334562506192,42.037634704503176,42.037634704503176,0.8301870177331118,0.00029307517034134314,47.6
539,2016,NonResidential,Retail Store,98105.0,4,NORTHEAST,47.66178,-122.31812,1.0,2,69492,0,69492,Retail Store,Retail Store,Other,0.0,,,100.0,4.599999905,4.599999905,14.30000019,14.30000019,318962.8125,318962.8125,0.0,False,Non-Compliant,Low outlier,29,0.0,1.0,4.589921321878777,4.589921321878777,1.0044321648535084,3.194612329476775e-05,47.7
540,2016,NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,47.54769,-122.3251,1.0,1,22780,0,22780,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,,,33.0,17.60000038,17.60000038,55.40000153,55.40000153,402051.3125,402051.3125,0.0,False,Compliant,,50,0.0,1.0,17.649311347673397,17.649311347673397,1.0,0.00012291483757682177,47.5
543,2016,NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,47.54187,-122.32714,1.0,1,124472,0,124472,"Distribution Center, Parking",Distribution Center,Parking,0.0,,,62.0,43.90000153,51.0,65.40000153,72.80000305,5464762.0,6345882.5,0.0,False,Compliant,,49,0.0,1.0,43.90354457227328,43.90354457227328,0.9996063371681985,0.0019069348929879814,47.5
774,2016,NonResidential,Large Office,98104.0,7,DOWNTOWN,47.60411,-122.33225,1.0,22,227556,98556,129000,"Office, Parking",Office,Parking,77887.79688,,,95.0,37.29999924,39.29999924,117.1999969,123.5,8493420.0,8950688.0,0.0,False,Compliant,,46,0.4331065759637188,0.5668934240362812,37.32452670990877,37.32452670990877,1.0,0.0002601996871099861,47.6
544,2016,NonResidential,Distribution Center,98168.0,2,GREATER DUWAMISH,47.54187,-122.32714,1.0,1,50065,0,50065,"Distribution Center, Parking",Distribution Center,Parking,0.0,,,72.0,30.60000038,35.09999847,67.19999695,71.90000153,1529510.25,1751500.375,0.0,False,Compliant,,49,0.0,1.0,30.550489363827026,30.550489363827026,0.9970638170378507,0.000851892539698392,47.5
545,2016,NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,47.54621,-122.33486,1.0,1,57540,0,57540,Distribution Center,Distribution Center,,,,,26.0,44.90000153,48.79999924,94.69999695,98.90000153,2582687.0,2808274.75,0.0,False,Compliant,,47,0.0,1.0,44.885071254779284,44.885071254779284,1.0,0.001332638164754953,47.5
